,0,1,2
"(2, 1, 1)",96.91,10.0,9.38
"(2, 1, 31)",75.26,49.0,37.5
"(2, 1, 61)",76.29,28.0,0.0
"(2, 1, 91)",100.0,-1.0,-1.0
"(2, 31, 1)",100.0,-1.0,-1.0
"(2, 31, 31)",70.1,45.5,46.88
"(2, 31, 91)",64.95,52.0,46.88
"(2, 61, 1)",96.91,0.5,0.0
"(2, 61, 31)",65.98,51.0,46.88
"(2, 61, 61)",62.89,53.0,46.88
"(2, 91, 1)",100.0,-1.0,-1.0
"(2, 91, 61)",65.98,51.5,46.88
