,0,1,2
"(2, 4)",100.0,0.5,3.12
"(2, 6)",62.89,41.5,0.0
"(2, 8)",61.86,41.0,6.25
"(2, 10)",60.82,35.5,0.0
"(2, 14)",63.92,38.5,0.0
"(2, 34)",61.86,25.0,3.12
"(2, 272)",62.89,45.0,3.12
