,0,1,kmeans_cluster
74,-29.374815,-0.6519264,0
75,-26.97407,3.364174,0
76,-25.963558,4.86655,0
77,-42.17265,19.93339,1
78,-28.654228,13.759186,0
79,-33.260136,6.800098,0
80,-42.97902,12.754871,0
81,-25.107204,12.037941,0
82,-81.786606,66.07544,1
83,-38.479603,14.900221,0
84,-48.846725,28.391376,1
85,-37.514904,8.813383,0
86,-40.984806,18.07204,1
87,-54.8708,50.956284,1
88,-32.168785,11.252416,0
89,-33.10714,10.363009,0
90,-32.31423,13.815632,0
91,-32.324238,15.2328825,0
92,-83.279274,56.320724,1
93,-40.487347,21.06864,1
94,-31.877594,31.741467,1
95,-55.430874,15.83834,1
96,-34.65725,11.141272,0
97,-31.901943,-1.9506164,0
98,-26.477629,20.457272,0
99,-24.164703,3.4426951,0
100,-32.934467,3.8237846,0
101,-36.757,-8.127344,0
102,-34.39455,8.126084,0
103,-45.73833,-19.88902,0
104,-37.779083,23.497002,1
105,-41.79736,18.092695,1
106,-67.825325,44.23307,1
107,-32.76186,23.302004,1
108,-9.101944,0.7278427,0
109,-40.075577,29.599277,1
110,-28.947657,19.398626,0
111,-32.67513,17.119677,0
112,-28.52286,-0.7689869,0
113,-32.15677,15.4292145,0
114,-32.587032,-5.8124967,0
115,-18.306854,13.847062,0
116,-37.9576,-6.1916466,0
117,-35.091827,8.334933,0
118,-190.75334,-166.5349,2
119,-55.83809,-1.5840465,0
120,-35.36278,20.779827,1
121,-24.44397,11.427013,0
122,-30.690645,9.452417,0
123,-32.90281,-1.1362584,0
124,-23.266151,-3.0441465,0
125,-30.565573,5.5552545,0
126,-21.812191,2.1650631,0
127,-35.77705,5.4955683,0
128,-33.275806,-1.1398284,0
129,-38.01504,-11.832727,0
130,-27.4111,2.1820035,0
131,-38.12081,17.2523,0
132,-43.738655,0.47971052,0
133,-32.688015,7.5846615,0
134,-21.634525,6.679735,0
135,-52.4822,-1.8588611,0
136,-19.287447,-2.8147068,0
137,-24.426924,15.982592,0
138,-46.153107,32.319168,1
139,-42.13133,11.900885,0
140,-45.257027,35.051346,1
141,-30.627226,11.12806,0
142,-19.400501,-2.7440968,0
143,-58.981937,26.527596,1
144,-36.423126,20.681425,1
145,-34.31751,12.916475,0
146,-47.26333,8.157186,0
147,-55.228424,-30.637457,0
148,-38.018272,-8.990839,0
149,-64.9198,42.81899,1
150,-29.907316,-11.279403,0
151,-30.631533,8.766181,0
152,-31.153357,-5.147182,0
153,-58.703476,31.903734,1
154,-42.421177,6.170369,0
155,-37.267513,28.646418,1
156,-45.250435,11.509767,0
157,-50.36814,8.546284,0
158,-31.397308,20.36907,0
159,-33.215916,4.3333974,0
160,-35.83113,9.530428,0
161,-29.459723,20.336931,0
162,-40.7008,4.4423227,0
163,-22.302809,10.181176,0
164,-53.7112,24.480965,1
165,-31.248463,-17.520565,0
166,-35.918537,3.6468358,0
167,-64.1999,48.63557,1
168,-19.81648,-2.8834503,0
169,-44.446236,21.151922,1
170,-38.82146,24.55307,1
171,-35.715275,7.157967,0
172,-38.446354,9.454169,0
173,-25.394712,5.022235,0
174,-38.8427,-2.6952903,0
175,-48.042114,11.792363,0
176,-43.41252,36.833595,1
177,-71.99315,-29.799585,0
178,-46.775402,11.50397,0
179,-20.20667,3.4672163,0
180,-33.74219,19.322922,0
181,-27.42047,-6.135947,0
182,-55.174145,10.054282,1
183,-46.095932,38.06992,1
184,-43.999817,15.753786,1
185,-38.97863,21.710096,1
186,-21.192776,-2.969706,0
187,-28.250633,1.8713979,0
188,-32.256557,16.149586,0
189,-29.186853,28.333044,1
190,-36.191566,30.671001,1
191,-55.980423,34.012997,1
192,-21.370775,17.861286,0
193,-27.921888,15.710975,0
194,-40.08821,24.356554,1
195,-36.088814,20.819921,1
196,-33.62488,-24.415857,0
197,-33.486774,4.549633,0
198,-35.38877,8.686047,0
199,-31.190681,8.183207,0
200,-39.841686,-9.874992,0
201,-37.316463,4.054683,0
202,-23.925121,-0.23582265,0
203,-44.43388,6.741028,0
204,-43.154854,0.54380894,0
205,-35.736572,18.452003,0
206,-43.074078,13.373656,0
207,-30.6732,9.586412,0
208,-30.461336,1.5323075,0
209,-19.825853,14.220677,0
210,-51.60719,39.860947,1
211,-31.899315,13.560969,0
212,-23.927425,9.063657,0
213,-56.09363,51.77147,1
214,-31.316769,-4.4419503,0
215,-29.653692,15.049351,0
216,-38.8276,18.80598,1
217,-48.652256,10.2677765,0
218,-34.81147,16.029106,0
219,-37.631443,-7.784118,0
220,-36.143383,9.368505,0
221,-37.867233,19.953001,1
222,-23.829407,11.0318,0
223,-36.001762,19.548882,0
224,-103.55434,-85.700645,2
225,-71.42985,34.72252,1
226,-23.584482,17.189697,0
227,-20.956059,9.7424135,0
228,-52.20641,-19.665686,0
229,-68.21253,59.209297,1
230,-41.15187,4.9224844,0
231,-23.268543,4.729379,0
232,-45.644077,36.102463,1
233,-40.052856,17.195969,0
234,-28.209757,10.191379,0
235,-49.861816,-14.822389,0
236,-29.841326,1.4425466,0
237,-27.682362,-0.44908133,0
238,-10.158175,6.6845922,0
239,-41.531612,10.49711,0
240,-29.783167,18.929428,0
241,-31.894299,26.23674,1
242,-49.048126,27.19245,1
243,-25.743294,-7.968439,0
244,-33.63089,21.225002,0
245,-39.69404,12.068427,0
246,-25.381266,-2.1634521,0
247,-43.200024,20.525352,1
248,-37.988426,-19.674597,0
249,-27.898869,14.152599,0
250,-32.73627,11.287947,0
251,-38.8898,-12.690817,0
252,-33.84869,21.661505,1
253,-37.97096,16.323826,0
254,-20.175339,4.219674,0
255,-35.086258,-9.563538,0
256,-25.172552,5.669928,0
257,-52.49448,24.850903,1
258,-40.139553,24.057585,1
259,-49.284424,17.557571,1
260,-32.57458,-4.1610913,0
261,-30.98569,3.7516637,0
262,-38.529613,13.596259,0
263,-43.26518,5.3165073,0
264,-56.29323,-18.720148,0
265,-28.111616,22.465189,0
266,-42.59711,19.426834,1
267,-26.386997,14.745166,0
268,-52.12679,26.426704,1
269,-31.071682,14.223662,0
270,-40.111958,1.1873521,0
271,-48.18806,32.416603,1
272,-24.474989,7.247405,0
273,-49.382164,37.3093,1
274,-33.590538,3.9298303,0
275,-25.429361,9.199174,0
276,-32.581654,2.6022303,0
277,-36.02921,12.513835,0
278,-18.406523,5.9313397,0
279,-31.358572,1.6886408,0
280,-27.8835,2.1073225,0
281,-73.83857,30.615442,1
282,-34.070873,6.124298,0
283,-27.776224,0.5258036,0
284,-34.33678,15.729983,0
285,-21.138403,18.007149,0
286,-52.09828,8.26956,0
287,-42.15791,18.325096,1
288,-60.39674,37.14634,1
289,-33.711994,9.128349,0
290,-42.716908,8.920392,0
291,-22.582937,4.401253,0
292,-35.218872,9.897855,0
293,-28.882097,-10.505377,0
294,-31.941637,13.490086,0
295,-33.41679,9.484554,0
296,-35.26789,13.656638,0
297,-34.95197,18.41987,0
298,-44.7931,44.5816,1
299,-34.674976,19.158245,0
300,-40.90602,-14.254564,0
301,-34.464283,16.562363,0
302,-30.928844,14.645811,0
303,-49.28957,13.914331,1
304,-38.175213,32.445274,1
305,-49.018875,39.596073,1
306,-94.46263,-96.58365,2
307,-88.23627,-55.815697,2
308,-32.186653,7.052627,0
309,-39.364746,25.635744,1
310,-14.833288,-0.7454707,0
311,-34.656948,7.4499145,0
312,-61.079662,63.887653,1
313,-35.25814,-4.5511436,0
314,-55.723015,24.299381,1
315,-46.753895,29.256021,1
316,-44.988823,-22.866308,0
317,-28.177143,11.536278,0
318,-49.786915,16.106234,1
319,-58.71501,29.272165,1
320,-24.083048,12.246438,0
321,-28.678022,8.108742,0
322,-42.70472,26.207293,1
323,-37.76119,24.46663,1
324,-42.160847,-7.546031,0
325,-29.33483,-3.6613488,0
326,-62.594482,42.870327,1
327,-53.791264,16.771841,1
328,-42.444527,14.179965,0
