,0,1,2
"(2, 1, 1)",100.0,-1.0,-1.0
"(2, 1, 31)",96.91,0.5,0.0
"(2, 1, 61)",100.0,-1.0,-1.0
"(2, 1, 91)",63.92,50.5,46.88
"(2, 31, 31)",81.44,46.0,0.0
"(2, 31, 61)",69.07,47.0,46.88
"(2, 31, 91)",87.63,33.5,0.0
"(2, 61, 1)",100.0,-1.0,-1.0
"(2, 61, 31)",63.92,58.5,0.0
"(2, 61, 91)",65.98,53.0,46.88
"(2, 91, 1)",100.0,-1.0,-1.0
"(2, 91, 31)",65.98,51.5,46.88
"(2, 91, 61)",69.07,26.5,0.0
