,0,1,2
"(2, 2)",61.86,37.0,0.0
"(2, 4)",100.0,0.5,0.0
"(2, 6)",61.86,36.5,0.0
"(2, 8)",100.0,0.5,3.12
"(2, 136)",63.92,41.5,3.12
"(2, 250)",63.92,30.5,6.25
